2024-03-16 00:09:22,703 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:22, open_price=67761.09, close_price=67647.66, upper_ratio=-0.167%, lower_ratio=-0.167%
2024-03-16 00:09:23,136 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:23, open_price=594.4, close_price=592.0, upper_ratio=-0.404%, lower_ratio=-0.404%
2024-03-16 00:09:23,261 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:23, open_price=3674.11, close_price=3668.14, upper_ratio=-0.162%, lower_ratio=-0.162%
2024-03-16 00:09:24,707 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:24, open_price=67761.09, close_price=67616.74, upper_ratio=-0.213%, lower_ratio=-0.213%
2024-03-16 00:09:25,320 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:25, open_price=594.4, close_price=591.9, upper_ratio=-0.421%, lower_ratio=-0.421%
2024-03-16 00:09:25,321 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:25, open_price=3674.11, close_price=3667.24, upper_ratio=-0.187%, lower_ratio=-0.187%
2024-03-16 00:09:26,758 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:26, open_price=67761.09, close_price=67626.48, upper_ratio=-0.199%, lower_ratio=-0.199%
2024-03-16 00:09:27,267 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:27, open_price=594.4, close_price=592.1, upper_ratio=-0.387%, lower_ratio=-0.387%
2024-03-16 00:09:27,583 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:27, open_price=3674.11, close_price=3667.71, upper_ratio=-0.174%, lower_ratio=-0.174%
2024-03-16 00:09:28,771 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:28, open_price=67761.09, close_price=67610.0, upper_ratio=-0.223%, lower_ratio=-0.223%
2024-03-16 00:09:29,518 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:29, open_price=594.4, close_price=591.6, upper_ratio=-0.471%, lower_ratio=-0.471%
2024-03-16 00:09:29,591 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:29, open_price=3674.11, close_price=3665.0, upper_ratio=-0.248%, lower_ratio=-0.248%
2024-03-16 00:09:30,852 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:30, open_price=67761.09, close_price=67584.4, upper_ratio=-0.261%, lower_ratio=-0.261%
2024-03-16 00:09:31,567 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:31, open_price=594.4, close_price=591.1, upper_ratio=-0.555%, lower_ratio=-0.555%
2024-03-16 00:09:31,604 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:31, open_price=3674.11, close_price=3662.82, upper_ratio=-0.307%, lower_ratio=-0.307%
2024-03-16 00:09:32,897 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:32, open_price=67761.09, close_price=67527.99, upper_ratio=-0.344%, lower_ratio=-0.344%
2024-03-16 00:09:33,512 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:33, open_price=594.4, close_price=590.8, upper_ratio=-0.606%, lower_ratio=-0.606%
2024-03-16 00:09:33,619 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:33, open_price=3674.11, close_price=3659.4, upper_ratio=-0.400%, lower_ratio=-0.400%
2024-03-16 00:09:34,849 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:34, open_price=67761.09, close_price=67559.98, upper_ratio=-0.297%, lower_ratio=-0.297%
2024-03-16 00:09:35,560 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:35, open_price=594.4, close_price=591.3, upper_ratio=-0.522%, lower_ratio=-0.522%
2024-03-16 00:09:35,671 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:35, open_price=3674.11, close_price=3662.79, upper_ratio=-0.308%, lower_ratio=-0.308%
2024-03-16 00:09:36,995 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:36, open_price=67761.09, close_price=67610.01, upper_ratio=-0.223%, lower_ratio=-0.223%
2024-03-16 00:09:37,712 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:37, open_price=3674.11, close_price=3663.74, upper_ratio=-0.282%, lower_ratio=-0.282%
2024-03-16 00:09:37,713 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:37, open_price=594.4, close_price=591.3, upper_ratio=-0.522%, lower_ratio=-0.522%
2024-03-16 00:09:38,895 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:38, open_price=67761.09, close_price=67573.83, upper_ratio=-0.276%, lower_ratio=-0.276%
2024-03-16 00:09:39,759 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:39, open_price=3674.11, close_price=3663.27, upper_ratio=-0.295%, lower_ratio=-0.295%
2024-03-16 00:09:39,969 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:39, open_price=594.4, close_price=591.0, upper_ratio=-0.572%, lower_ratio=-0.572%
2024-03-16 00:09:40,902 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:40, open_price=67761.09, close_price=67545.59, upper_ratio=-0.318%, lower_ratio=-0.318%
2024-03-16 00:09:41,734 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:41, open_price=3674.11, close_price=3663.74, upper_ratio=-0.282%, lower_ratio=-0.282%
2024-03-16 00:09:42,123 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:42, open_price=594.4, close_price=591.2, upper_ratio=-0.538%, lower_ratio=-0.538%
2024-03-16 00:09:42,963 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:42, open_price=67761.09, close_price=67570.01, upper_ratio=-0.282%, lower_ratio=-0.282%
2024-03-16 00:09:43,778 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:43, open_price=3674.11, close_price=3664.6, upper_ratio=-0.259%, lower_ratio=-0.259%
2024-03-16 00:09:44,133 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:44, open_price=594.4, close_price=591.4, upper_ratio=-0.505%, lower_ratio=-0.505%
2024-03-16 00:09:45,109 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:45, open_price=67761.09, close_price=67571.11, upper_ratio=-0.280%, lower_ratio=-0.280%
2024-03-16 00:09:46,022 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:46, open_price=3674.11, close_price=3666.59, upper_ratio=-0.205%, lower_ratio=-0.205%
2024-03-16 00:09:46,231 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:46, open_price=594.4, close_price=592.0, upper_ratio=-0.404%, lower_ratio=-0.404%
2024-03-16 00:09:47,133 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:47, open_price=67761.09, close_price=67561.1, upper_ratio=-0.295%, lower_ratio=-0.295%
2024-03-16 00:09:48,118 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:48, open_price=3674.11, close_price=3664.21, upper_ratio=-0.269%, lower_ratio=-0.269%
2024-03-16 00:09:48,237 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:48, open_price=594.4, close_price=591.6, upper_ratio=-0.471%, lower_ratio=-0.471%
2024-03-16 00:09:49,180 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:49, open_price=67761.09, close_price=67579.99, upper_ratio=-0.267%, lower_ratio=-0.267%
2024-03-16 00:09:50,104 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:50, open_price=3674.11, close_price=3665.79, upper_ratio=-0.226%, lower_ratio=-0.226%
2024-03-16 00:09:50,511 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:50, open_price=594.4, close_price=591.9, upper_ratio=-0.421%, lower_ratio=-0.421%
2024-03-16 00:09:51,224 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:51, open_price=67761.09, close_price=67581.1, upper_ratio=-0.266%, lower_ratio=-0.266%
2024-03-16 00:09:52,457 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:52, open_price=3674.11, close_price=3665.67, upper_ratio=-0.230%, lower_ratio=-0.230%
2024-03-16 00:09:52,464 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:52, open_price=594.4, close_price=592.2, upper_ratio=-0.370%, lower_ratio=-0.370%
2024-03-16 00:09:53,229 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:53, open_price=67761.09, close_price=67569.56, upper_ratio=-0.283%, lower_ratio=-0.283%
2024-03-16 00:09:54,608 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:54, open_price=594.4, close_price=591.7, upper_ratio=-0.454%, lower_ratio=-0.454%
2024-03-16 00:09:54,609 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:54, open_price=3674.11, close_price=3664.19, upper_ratio=-0.270%, lower_ratio=-0.270%
2024-03-16 00:09:55,236 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:55, open_price=67761.09, close_price=67556.01, upper_ratio=-0.303%, lower_ratio=-0.303%
2024-03-16 00:09:56,657 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:56, open_price=594.4, close_price=592.0, upper_ratio=-0.404%, lower_ratio=-0.404%
2024-03-16 00:09:56,746 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:56, open_price=3674.11, close_price=3664.82, upper_ratio=-0.253%, lower_ratio=-0.253%
2024-03-16 00:09:57,268 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:57, open_price=67761.09, close_price=67572.13, upper_ratio=-0.279%, lower_ratio=-0.279%
2024-03-16 00:09:58,705 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:09:58, open_price=594.4, close_price=591.9, upper_ratio=-0.421%, lower_ratio=-0.421%
2024-03-16 00:09:58,901 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:09:58, open_price=3674.11, close_price=3664.79, upper_ratio=-0.254%, lower_ratio=-0.254%
2024-03-16 00:09:59,330 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:09:59, open_price=67761.09, close_price=67572.13, upper_ratio=-0.279%, lower_ratio=-0.279%
2024-03-16 00:10:00,034 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:00, open_price=594.4, close_price=592.3, upper_ratio=-0.353%, lower_ratio=-0.353%
2024-03-16 00:10:00,035 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:00, open_price=67761.09, close_price=67579.99, upper_ratio=-0.267%, lower_ratio=-0.267%
2024-03-16 00:10:00,036 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:00, open_price=3674.11, close_price=3666.38, upper_ratio=-0.210%, lower_ratio=-0.210%
2024-03-16 00:10:02,087 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:02, open_price=67579.99, close_price=67581.11, upper_ratio=0.002%, lower_ratio=0.002%
2024-03-16 00:10:02,236 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:02, open_price=3666.38, close_price=3666.2, upper_ratio=-0.005%, lower_ratio=-0.005%
2024-03-16 00:10:02,237 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:02, open_price=592.2, close_price=592.4, upper_ratio=0.034%, lower_ratio=0.034%
2024-03-16 00:10:04,095 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:04, open_price=67579.99, close_price=67639.24, upper_ratio=0.088%, lower_ratio=0.088%
2024-03-16 00:10:04,294 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:04, open_price=3666.38, close_price=3668.2, upper_ratio=0.050%, lower_ratio=0.050%
2024-03-16 00:10:04,471 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:04, open_price=592.2, close_price=593.0, upper_ratio=0.135%, lower_ratio=0.135%
2024-03-16 00:10:06,108 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:06, open_price=67579.99, close_price=67648.01, upper_ratio=0.101%, lower_ratio=0.101%
2024-03-16 00:10:06,300 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:06, open_price=3666.38, close_price=3668.12, upper_ratio=0.047%, lower_ratio=0.047%
2024-03-16 00:10:06,690 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:06, open_price=592.2, close_price=592.8, upper_ratio=0.101%, lower_ratio=0.101%
2024-03-16 00:10:08,255 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:08, open_price=67579.99, close_price=67651.99, upper_ratio=0.107%, lower_ratio=0.107%
2024-03-16 00:10:08,550 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:08, open_price=3666.38, close_price=3668.2, upper_ratio=0.050%, lower_ratio=0.050%
2024-03-16 00:10:09,012 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:09, open_price=592.2, close_price=592.8, upper_ratio=0.101%, lower_ratio=0.101%
2024-03-16 00:10:10,297 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:10, open_price=67579.99, close_price=67648.01, upper_ratio=0.101%, lower_ratio=0.101%
2024-03-16 00:10:10,715 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:10, open_price=3666.38, close_price=3666.93, upper_ratio=0.015%, lower_ratio=0.015%
2024-03-16 00:10:11,302 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:11, open_price=592.2, close_price=592.1, upper_ratio=-0.017%, lower_ratio=-0.017%
2024-03-16 00:10:12,328 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:12, open_price=67579.99, close_price=67604.0, upper_ratio=0.036%, lower_ratio=0.036%
2024-03-16 00:10:12,834 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:12, open_price=3666.38, close_price=3664.96, upper_ratio=-0.039%, lower_ratio=-0.039%
2024-03-16 00:10:13,338 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:13, open_price=592.2, close_price=592.0, upper_ratio=-0.034%, lower_ratio=-0.034%
2024-03-16 00:10:14,390 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:14, open_price=67579.99, close_price=67604.21, upper_ratio=0.036%, lower_ratio=0.036%
2024-03-16 00:10:14,778 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:14, open_price=3666.38, close_price=3664.17, upper_ratio=-0.060%, lower_ratio=-0.060%
2024-03-16 00:10:15,403 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:15, open_price=592.2, close_price=591.7, upper_ratio=-0.084%, lower_ratio=-0.084%
2024-03-16 00:10:16,522 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:16, open_price=67579.99, close_price=67570.01, upper_ratio=-0.015%, lower_ratio=-0.015%
2024-03-16 00:10:17,119 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:17, open_price=3666.38, close_price=3662.81, upper_ratio=-0.097%, lower_ratio=-0.097%
2024-03-16 00:10:17,545 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:17, open_price=592.2, close_price=591.6, upper_ratio=-0.101%, lower_ratio=-0.101%
2024-03-16 00:10:18,516 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:18, open_price=67579.99, close_price=67568.55, upper_ratio=-0.017%, lower_ratio=-0.017%
2024-03-16 00:10:19,212 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:19, open_price=3666.38, close_price=3662.23, upper_ratio=-0.113%, lower_ratio=-0.113%
2024-03-16 00:10:19,696 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:19, open_price=592.2, close_price=591.4, upper_ratio=-0.135%, lower_ratio=-0.135%
2024-03-16 00:10:20,617 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:20, open_price=67579.99, close_price=67560.0, upper_ratio=-0.030%, lower_ratio=-0.030%
2024-03-16 00:10:21,273 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:21, open_price=3666.38, close_price=3661.98, upper_ratio=-0.120%, lower_ratio=-0.120%
2024-03-16 00:10:22,050 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:21, open_price=592.2, close_price=590.9, upper_ratio=-0.220%, lower_ratio=-0.220%
2024-03-16 00:10:22,666 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:22, open_price=67579.99, close_price=67550.0, upper_ratio=-0.044%, lower_ratio=-0.044%
2024-03-16 00:10:23,317 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:23, open_price=3666.38, close_price=3660.58, upper_ratio=-0.158%, lower_ratio=-0.158%
2024-03-16 00:10:24,099 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:24, open_price=592.2, close_price=590.5, upper_ratio=-0.287%, lower_ratio=-0.287%
2024-03-16 00:10:24,624 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:24, open_price=67579.99, close_price=67526.37, upper_ratio=-0.079%, lower_ratio=-0.079%
2024-03-16 00:10:25,400 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:25, open_price=3666.38, close_price=3660.21, upper_ratio=-0.168%, lower_ratio=-0.168%
2024-03-16 00:10:26,150 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:26, open_price=592.2, close_price=590.7, upper_ratio=-0.253%, lower_ratio=-0.253%
2024-03-16 00:10:26,765 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:26, open_price=67579.99, close_price=67536.0, upper_ratio=-0.065%, lower_ratio=-0.065%
2024-03-16 00:10:27,427 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:27, open_price=3666.38, close_price=3661.3, upper_ratio=-0.139%, lower_ratio=-0.139%
2024-03-16 00:10:28,173 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:28, open_price=592.2, close_price=591.3, upper_ratio=-0.152%, lower_ratio=-0.152%
2024-03-16 00:10:28,712 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:28, open_price=67579.99, close_price=67575.36, upper_ratio=-0.007%, lower_ratio=-0.007%
2024-03-16 00:10:29,434 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:29, open_price=3666.38, close_price=3663.39, upper_ratio=-0.082%, lower_ratio=-0.082%
2024-03-16 00:10:30,347 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:30, open_price=592.2, close_price=591.2, upper_ratio=-0.169%, lower_ratio=-0.169%
2024-03-16 00:10:30,699 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:30, open_price=67579.99, close_price=67573.92, upper_ratio=-0.009%, lower_ratio=-0.009%
2024-03-16 00:10:31,677 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:31, open_price=3666.38, close_price=3661.8, upper_ratio=-0.125%, lower_ratio=-0.125%
2024-03-16 00:10:32,450 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:32, open_price=592.2, close_price=591.2, upper_ratio=-0.169%, lower_ratio=-0.169%
2024-03-16 00:10:32,821 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:32, open_price=67579.99, close_price=67580.0, upper_ratio=0.000%, lower_ratio=0.000%
2024-03-16 00:10:33,827 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:33, open_price=3666.38, close_price=3664.8, upper_ratio=-0.043%, lower_ratio=-0.043%
2024-03-16 00:10:34,646 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:34, open_price=592.2, close_price=591.8, upper_ratio=-0.068%, lower_ratio=-0.068%
2024-03-16 00:10:34,856 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:34, open_price=67579.99, close_price=67613.4, upper_ratio=0.049%, lower_ratio=0.049%
2024-03-16 00:10:35,875 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:35, open_price=3666.38, close_price=3666.08, upper_ratio=-0.008%, lower_ratio=-0.008%
2024-03-16 00:10:36,694 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:36, open_price=592.2, close_price=592.2, upper_ratio=0.000%, lower_ratio=0.000%
2024-03-16 00:10:37,104 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:37, open_price=67579.99, close_price=67635.99, upper_ratio=0.083%, lower_ratio=0.083%
2024-03-16 00:10:38,025 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:38, open_price=3666.38, close_price=3665.95, upper_ratio=-0.012%, lower_ratio=-0.012%
2024-03-16 00:10:38,947 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:38, open_price=592.2, close_price=591.8, upper_ratio=-0.068%, lower_ratio=-0.068%
2024-03-16 00:10:39,042 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:39, open_price=67579.99, close_price=67621.11, upper_ratio=0.061%, lower_ratio=0.061%
2024-03-16 00:10:40,120 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:40, open_price=3666.38, close_price=3666.35, upper_ratio=-0.001%, lower_ratio=-0.001%
2024-03-16 00:10:41,071 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:41, open_price=67579.99, close_price=67610.11, upper_ratio=0.045%, lower_ratio=0.045%
2024-03-16 00:10:41,238 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:41, open_price=592.2, close_price=591.7, upper_ratio=-0.084%, lower_ratio=-0.084%
2024-03-16 00:10:42,237 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:42, open_price=3666.38, close_price=3665.0, upper_ratio=-0.038%, lower_ratio=-0.038%
2024-03-16 00:10:43,248 - StrategyLogger - INFO - coin = BTCUSDT, real_time=16.03.2024 00:10:43, open_price=67579.99, close_price=67639.99, upper_ratio=0.089%, lower_ratio=0.089%
2024-03-16 00:10:43,659 - StrategyLogger - INFO - coin = BNBUSDT, real_time=16.03.2024 00:10:43, open_price=592.2, close_price=592.1, upper_ratio=-0.017%, lower_ratio=-0.017%
2024-03-16 00:10:44,530 - StrategyLogger - INFO - coin = ETHUSDT, real_time=16.03.2024 00:10:44, open_price=3666.38, close_price=3665.71, upper_ratio=-0.018%, lower_ratio=-0.018%
